AreaCode,AreaName,CategoryAttribute,Denominator,Factor,IndicatorCode,IndicatorName,IndicatorShortName,LowerConfidenceLimit,MetricCategoryName,MetricCategoryTypeName,Numerator,TimePeriodName,UpperConfidenceLimit,Value,ValueNote
E54000038,NHS Somerset Integrated Care Board,Persons,1490.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),43.95,18-39,Age group,695.0,To March 2023,48.96,46.45,
E54000038,NHS Somerset Integrated Care Board,Male,775.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),36.29,18-39,Age group,305.0,To March 2023,43.11,39.66,
E54000038,NHS Somerset Integrated Care Board,Female,720.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),50.07,18-39,Age group,385.0,To March 2023,57.28,53.76,
E54000038,NHS Somerset Integrated Care Board,Persons,18895.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),55.52,40-59,Age group,10625.0,To March 2023,56.93,56.23,
E54000038,NHS Somerset Integrated Care Board,Male,10540.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),52.58,40-59,Age group,5640.0,To March 2023,54.47,53.53,
E54000038,NHS Somerset Integrated Care Board,Female,8360.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),58.58,40-59,Age group,4985.0,To March 2023,60.67,59.63,
E54000038,NHS Somerset Integrated Care Board,Persons,54835.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),68.06,60-79,Age group,37535.0,To March 2023,68.84,68.45,
E54000038,NHS Somerset Integrated Care Board,Male,28745.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),67.62,60-79,Age group,19590.0,To March 2023,68.69,68.16,
E54000038,NHS Somerset Integrated Care Board,Female,26090.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),68.22,60-79,Age group,17945.0,To March 2023,69.34,68.78,
E54000038,NHS Somerset Integrated Care Board,Persons,24020.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),78.34,80+,Age group,18945.0,To March 2023,79.37,78.86,
E54000038,NHS Somerset Integrated Care Board,Male,9675.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),81.45,80+,Age group,7955.0,To March 2023,82.96,82.22,
E54000038,NHS Somerset Integrated Care Board,Female,14345.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),75.9,80+,Age group,10985.0,To March 2023,77.28,76.6,
E54000038,NHS Somerset Integrated Care Board,Persons,770.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),59.4,Asian,Ethnicity,485.0,To March 2023,66.15,62.89,
E54000038,NHS Somerset Integrated Care Board,Persons,300.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),43.56,Black,Ethnicity,150.0,To March 2023,54.79,49.33,
E54000038,NHS Somerset Integrated Care Board,Persons,3860.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),57.88,Missing,Ethnicity,2295.0,To March 2023,60.96,59.43,
E54000038,NHS Somerset Integrated Care Board,Persons,280.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),53.0,Mixed,Ethnicity,165.0,To March 2023,64.31,58.93,
E54000038,NHS Somerset Integrated Care Board,Persons,2185.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),57.73,Not stated,Ethnicity,1305.0,To March 2023,61.8,59.78,
E54000038,NHS Somerset Integrated Care Board,Persons,91615.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),68.76,White,Ethnicity,63270.0,To March 2023,69.36,69.06,
E54000038,NHS Somerset Integrated Care Board,Persons,235.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),48.75,Other,Ethnicity,130.0,To March 2023,61.25,55.27,
E54000038,NHS Somerset Integrated Care Board,Persons,7230.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),63.61,1 - most deprived,Deprivation quintile,4680.0,To March 2023,65.81,64.72,
E54000038,NHS Somerset Integrated Care Board,Persons,21470.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),67.41,2,Deprivation quintile,14610.0,To March 2023,68.66,68.04,
E54000038,NHS Somerset Integrated Care Board,Persons,34665.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),67.69,3,Deprivation quintile,23635.0,To March 2023,68.67,68.18,
E54000038,NHS Somerset Integrated Care Board,Persons,25425.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),68.37,4,Deprivation quintile,17530.0,To March 2023,69.51,68.95,
E54000038,NHS Somerset Integrated Care Board,Persons,11020.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),69.16,5 - least deprived,Deprivation quintile,7715.0,To March 2023,70.87,70.03,
E54000030,NHS South East London Integrated Care Board,Persons,223740.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),66.94,Persons,Sex,150215.0,To March 2023,67.33,67.14,
E54000030,NHS South East London Integrated Care Board,Male,108775.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),65.06,Male,Sex,71075.0,To March 2023,65.62,65.34,
E54000030,NHS South East London Integrated Care Board,Female,114965.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),68.57,Female,Sex,79140.0,To March 2023,69.11,68.84,
E54000030,NHS South East London Integrated Care Board,Persons,6755.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),49.21,18-39,Age group,3405.0,To March 2023,51.59,50.4,
E54000030,NHS South East London Integrated Care Board,Male,3245.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),43.5,18-39,Age group,1465.0,To March 2023,46.92,45.21,
